bookID,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher
35633,Complete Beatles Chronicle  The,Mark Lewisohn/Peter  Guzzardi,4.39,517581000,9780517581001,eng,365,19,0,1992-09-22T00:00:00Z,Harmony
35652,The Beatles Diary  Vol 1: From Liverpool to London (Falk Symposium),Keith Badman/Keith Badman,4.56,711983089,9780711983083,eng,376,13,0,2001-02-01T00:00:00Z,Omnibus Press
35666,A Hard Day's Write: The Stories Behind Every Beatles Song,Steve Turner,4.18,62736981,9780062736987,eng,224,2072,100,1999-11-01T00:00:00Z,HarperResource
35668,The Beatles,Hunter Davies,4.1,393328864,9780393328868,en-US,416,69,5,2006-04-17T00:00:00Z,W. W. Norton  Company
35710,Margot Fonteyn,Meredith Daneman,4.03,140165304,9780140165302,eng,704,256,17,2005-08-04T00:00:00Z,Penguin
35711,A General Theory of Love,Thomas Lewis/Fari Amini/Richard Lannon,4.11,375709223,9780375709227,eng,288,3675,422,2001-01-09T00:00:00Z,Vintage
35722,Mad Cowboy: Plain Truth from the Cattle Rancher Who Won't Eat Meat,Howard F. Lyman/Glen Merzer,4.13,684854465,9780684854465,en-US,224,1877,171,2001-08-02T00:00:00Z,Scribner
35724,The Life You Were Born to Live,Dan Millman,4.11,1567313981,9781567313987,eng,464,19,1,2000-09-01T00:00:00Z,MJF Books
35729,Lover Eternal (Black Dagger Brotherhood  #2),J.R. Ward,4.35,451218043,9780451218049,eng,464,155348,5325,2006-03-07T00:00:00Z,Signet
35735,The Silmarillion  Volume 3,J.R.R. Tolkien/Martin Shaw,4.19,553525026,9780553525021,eng,0,60,4,1998-09-01T00:00:00Z,Random House Audio
35750,Sodom and Gomorrah (In Search of Lost Time  #4),Marcel Proust/C.K. Scott Moncrieff/Terence Kilmartin/D.J. Enright,4.35,375753109,9780375753107,eng,784,377,66,1999-02-16T00:00:00Z,Modern Library Classics
35751,Swanns Way (In Search of Lost Time #1),Marcel Proust,4.14,701137681,9780701137687,eng,534,19,1,1992-10-01T00:00:00Z,Chatto and Windus
35781,The Skeptic's Dictionary: A Collection of Strange Beliefs  Amusing Deceptions  and Dangerous Delusions,Robert Todd Carroll,4.02,471272426,9780471272427,eng,446,531,11,2003-07-01T00:00:00Z,Wiley
35806,The Journey (Guardians of Ga'Hoole  #2),Kathryn Lasky,4,439405580,9780439405584,en-US,242,11354,404,2003-09-01T00:00:00Z,Scholastic  Inc.
35807,The Rescue (Guardians of Ga'Hoole  #3),Kathryn Lasky,4.07,439405599,9780439405591,eng,198,10154,278,2004-01-01T00:00:00Z,Scholastic  Inc.
35811,The Collected Stories of Arthur C. Clarke,Arthur C. Clarke,4.29,312878605,9780312878603,eng,966,4150,138,2002-01-14T00:00:00Z,Tom Doherty Associates/Orb Books
35835,Dear Peter Rabbit,Alma Flor Ada/Leslie Tryon,4.13,1416912339,9781416912330,en-US,32,7,0,2006-01-01T00:00:00Z,Aladdin Paperbacks
35870,Ghost in the Shell (Ghost in the Shell  #1),Masamune Shirow,4.18,1593072287,9781593072285,eng,350,8456,302,2006-06-20T00:00:00Z,Dark Horse Comics
35875,Ghost in the Shell,Masamune Shirow,4.18,1845760182,9781845760182,en-GB,368,61,3,2005-02-25T00:00:00Z,Titan
35882,Tallchief: The Hunter (The Tallchiefs #9),Cait London,4.12,373764197,9780373764198,eng,192,47,1,2002-01-25T00:00:00Z,Silhouette Desire
35888,Tallchief For Keeps (The Tallchiefs #3),Cait London,4.2,373483376,9780373483372,eng,296,65,2,1996-12-25T00:00:00Z,Silhouette
35895,The Sgt. Rock Archives  Vol. 3,Robert Kanigher/Joe Kubert/Russ Heath/Mark Chiarello/Jerry Grandinetti/Irv Novack,4.47,1401204104,9781401204105,eng,224,19,2,2005-08-01T00:00:00Z,DC Comics
35896,The Sgt. Rock Archives  Vol. 1,Robert Kanigher/Bob Haney/Joe Kubert/Jerry Grandinetti,4.2,1563898411,9781563898419,eng,240,47,1,2002-05-01T00:00:00Z,DC Comics
35907,Sgt. Frog  Vol. 13 (Sgt. Frog  #13),Mine Yoshizaki,4.23,1427802114,9781427802118,eng,192,77,1,2007-06-01T00:00:00Z,TokyoPop
35908,The Elements of Style,William Strunk Jr./E.B. White,4.19,24181900,9780024181909,en-US,85,217,16,1991-12-12T00:00:00Z,MacMillan Publishing Company
35921,On Basilisk Station (Honor Harrington  #1),David Weber,4.13,1416509372,9781416509370,eng,458,33456,1424,2005-07-26T00:00:00Z,Baen Books
35958,Sagwa  the Chinese Siamese Cat,Amy Tan/Gretchen Schields,4.03,689846177,9780689846175,eng,40,995,57,2001-09-01T00:00:00Z,Aladdin Paperbacks
35986,Horizontal Gene Transfer,Michael Syvanen/Clarence I. Kado,4,126801266,9780126801262,eng,445,0,0,2002-01-16T00:00:00Z,Academic Press
35988,The Avignon Quintet: Monsieur  Livia  Constance  Sebastian and Quinx,Lawrence Durrell,4.07,571225551,9780571225552,en-US,1376,287,23,2004-11-01T00:00:00Z,Faber & Faber
36023,Tim Burton: Interviews,Kristian Fraga,4.26,1578067596,9781578067596,eng,192,103,7,2010-01-22T00:00:00Z,University Press of Mississippi
36025,Mysteries,Colin Wilson,4.08,1842931857,9781842931851,eng,672,354,15,2006-07-28T00:00:00Z,Watkins
36047,Exemplary Novels IV: Lady Cornelia  the Deceitful Marriage  the Dialogue of the Dogs,Miguel de Cervantes Saavedra/John Macklin,4.2,856684988,9780856684982,eng,167,4,2,1992-01-01T00:00:00Z,Aris & Phillips
36064,American Tabloid (Underworld USA #1),James Ellroy,4.21,037572737X,9780375727375,eng,592,11787,639,2001-04-24T00:00:00Z,Vintage/Random House (NY)
36071,First Things First,Stephen R. Covey/A. Roger Merrill/Rebecca R. Merrill,4.1,684802031,9780684802039,eng,384,33724,350,1996-01-17T00:00:00Z,Free Press
36072,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,Stephen R. Covey/Jim Collins,4.1,743269519,9780743269513,eng,372,431987,7024,2004-11-09T00:00:00Z,Free Press
36140,Strawberry Days: How Internment Destroyed a Japanese American Community,David Neiwert,4,140396792X,9781403967923,eng,288,55,5,2005-06-04T00:00:00Z,St. Martin's Press
36160,Crown of Shadows (The Coldfire Trilogy  #3),C.S. Friedman,4.17,756403189,9780756403188,en-US,432,101,7,2005-11-01T00:00:00Z,DAW
36161,The Madness Season,C.S. Friedman,4.05,886774446,9780886774448,eng,495,2459,95,1990-10-03T00:00:00Z,DAW Books Inc
36162,This Alien Shore,C.S. Friedman,4.04,886777992,9780886777999,en-US,564,3147,197,1999-07-01T00:00:00Z,DAW
36203,Sweet Rosie O'Grady,Joan Jonker,4.48,747253749,9780747253747,eng,416,128,8,1997-03-13T00:00:00Z,Headline
36244,The Secret on Ararat (Babylon Rising  #2),Tim LaHaye/Bob Phillips,4.23,553586076,9780553586077,eng,416,3153,70,2006-11-28T00:00:00Z,Bantam
36253,The Winthrop Woman,Anya Seton/Philippa Gregory,4.09,155652644X,9781556526442,en-US,588,4258,326,2006-09-01T00:00:00Z,Chicago Review Press
36303,'Salem's Lot,Stephen King,4.02,451139690,9780451139696,eng,427,186,22,1976-08-01T00:00:00Z,Signet
36310,The Portable Edgar Allan Poe,Edgar Allan Poe/J. Gerald Kennedy,4.31,143039911,9780143039914,eng,672,234,20,2006-09-28T00:00:00Z,Penguin Books
36311,Great Short Works,Edgar Allan Poe/Gary Richard Thompson,4.26,006083093X,9780060830939,en-US,576,683,13,1970-11-28T00:00:00Z,Harper Perennial
36313,Tales,H.P. Lovecraft/Peter Straub,4.34,1931082723,9781931082723,eng,838,2525,174,2005-02-03T00:00:00Z,Library of America
36314,Tales of H.P. Lovecraft,H.P. Lovecraft/Joyce Carol Oates,4.19,60957905,9780060957902,eng,352,5300,137,2000-09-19T00:00:00Z,Ecco
36315,The Best of H.P. Lovecraft: Bloodcurdling Tales of Horror and the Macabre,H.P. Lovecraft/August Derleth/Robert Bloch,4.31,345350804,9780345350800,eng,406,26857,545,2002-10-29T00:00:00Z,Ballantine Books
36316,The Doom That Came to Sarnath and Other Stories,H.P. Lovecraft/Lin Carter,4.12,345331052,9780345331052,eng,208,2774,65,1991-09-13T00:00:00Z,Del Rey
36317,The Transition of H. P. Lovecraft: The Road to Madness,H.P. Lovecraft/Barbara Hambly,4.3,345384229,9780345384225,eng,379,9518,93,1996-10-01T00:00:00Z,Del Rey
36319,The Art of H.P. Lovecraft's the Cthulhu Mythos,Pat Harrigan/Brian  Wood/Jeremy McHugh,4.05,1589943074,9781589943070,eng,191,140,9,2006-10-31T00:00:00Z,Fantasy Flight Games
36321,The Dream Cycle of H.P. Lovecraft: Dreams of Terror and Death,H.P. Lovecraft/E. Hoffmann Price/Neil Gaiman,4.23,345384210,9780345384218,eng,387,6253,160,2003-02-25T00:00:00Z,Del Rey
36348,Monte Cook Presents The Year's Best D20 (Volume One),Monte Cook,4.2,1588467988,9781588467980,eng,96,5,1,2005-08-15T00:00:00Z,Malhavoc Press
36399,Children's Christmas Stories and Poems: In Easy-to-Read Type,Bob Blaisdell/Pat Ronson Stewart,4.5,486286568,9780486286563,eng,96,2,0,2011-11-17T00:00:00Z,Dover Publications
36421,The Star-Spangled Banner (Symbols of America),Debra Hess,4,761417109,9780761417101,eng,40,1,0,2003-01-01T00:00:00Z,Cavendish Square Publishing
36423,The Statue of Liberty (Symbols of America),Debra Hess,4,761417079,9780761417071,eng,40,1,0,2003-01-01T00:00:00Z,Cavendish Square Publishing
36424,The White House (Symbols of America),Debra Hess,4,761417125,9780761417125,eng,40,3,2,2004-01-01T00:00:00Z,Cavendish Square Publishing
36425,The American Flag (Symbols of America),Debra Hess,4,761417095,9780761417095,eng,39,3,0,2004-01-01T00:00:00Z,Cavendish Square Publishing
36434,Touched with Fire: Manic-Depressive Illness and the Artistic Temperament,Kay Redfield Jamison,4.02,068483183X,9780684831831,en-US,384,4209,199,1996-10-18T00:00:00Z,Free Press
36438,Manic-Depressive Illness: Bipolar Disorders and Recurrent Depression,Frederick K. Goodwin/Kay Redfield Jamison,4.4,195135792,9780195135794,en-GB,1262,107,3,2007-03-01T00:00:00Z,Oxford University Press  USA
36447,The Bone Yard,Paul J. Mikol/Dean Koontz/F. Paul Wilson/Sheri S. Tepper/Ray Garton,4.01,425127265,9780425127261,eng,329,265,4,1991-05-01T00:00:00Z,Berkley
36475,Wonderful Life: The Burgess Shale and the Nature of History,Stephen Jay Gould,4.12,039330700X,9780393307009,eng,352,8207,179,1990-09-17T00:00:00Z,W. W. Norton & Company
36492,Oliver Wendell Holmes in Paris: Medicine  Theology  and the Autocrat of the Breakfast Table,William C. Dowling,5,1584655801,9781584655800,eng,179,1,1,2007-02-28T00:00:00Z,University Press of New England
36530,Narrative of the Life of Frederick Douglass: An American Slave  Written by Himself,Frederick Douglass/David W. Blight,4.02,312257376,9780312257378,eng,188,501,36,2002-12-25T00:00:00Z,Bedford Books
36532,Narrative of the Life of Frederick Douglass: An American Slave,Frederick Douglass/Gregory Stephens/Peter J. Gomes,4.02,451529944,9780451529947,eng,144,438,50,2005-06-07T00:00:00Z,Signet Book
36533,Narrative of the Life of Frederick Douglass: An American Slave  Written by Himself,Frederick Douglass,4.02,074348777X,9780743487771,eng,208,63,7,2004-11-01T00:00:00Z,Simon  Schuster
36535,Autobiographies: Narrative of the Life of Frederick Douglass / My Bondage and My Freedom / Life and Times of Frederick Douglass,Frederick Douglass/Henry Louis Gates Jr.,4.35,940450798,9780940450790,eng,1132,504,36,1994-02-01T00:00:00Z,Library of America
36536,Narrative of the Life of Frederick Douglass  an American Slave / Incidents in the Life of a Slave Girl,Frederick Douglass/Harriet Ann Jacobs/Kwame Anthony Appiah,4.01,345478231,9780345478238,eng,464,986,93,2004-12-28T00:00:00Z,Modern Library
36555,Hallucinations: or  The Ill-Fated Peregrinations of Fray Servando,Reinaldo Arenas/Andrew Hurley/Thomas Colchie,4.09,142000191,9780142000199,en-US,288,187,8,2001-12-31T00:00:00Z,Penguin Books
36637,Black Hearts in Battersea (The Wolves Chronicles  #2),Joan Aiken/Edward Gorey,4.13,395971284,9780395971284,en-US,240,3626,145,1999-10-25T00:00:00Z,HMH Books for Young Readers
36639,A Small Pinch of Weather,Joan Aiken,4.26,6754899,9780006754893,eng,239,122,11,2000-01-01T00:00:00Z,HarperCollins Publishers
36641,The Cuckoo Tree (The Wolves Chronicles  #6),Joan Aiken,4.04,618070230,9780618070237,eng,304,878,44,2000-09-25T00:00:00Z,HMH Books for Young Readers
36644,Nightbirds on Nantucket (The Wolves Chronicles  #3),Joan Aiken,4.13,395971853,9780395971857,eng,218,1946,96,1999-10-25T00:00:00Z,HMH Books for Young Readers
36664,Mary Engelbreit's Home Companion,Charlotte Lyons/Mary Engelbreit/Barbara E. Martin,4.12,836246217,9780836246216,eng,128,60,2,1994-08-01T00:00:00Z,Andrews McMeel Publishing
36665,Mary Engelbreit's Mother Goose: One Hundred Best-Loved Verses,Mary Engelbreit/Leonard S. Marcus,4.37,60081716,9780060081713,en-US,128,567,50,2005-09-20T00:00:00Z,HarperCollins
36679,Seven Miles a Second,David Wojnarowicz/James Romberger/Marguerite Van Cook,4.04,1563892472,9781563892479,eng,59,84,6,1996-05-01T00:00:00Z,DC Comics
36681,Drop The Rock: Removing Character Defects - Steps Six and Seven,Bill Pittman/Todd W. Hall/Sara S./Todd W.,4.44,1592851614,9781592851614,en-US,132,955,41,2005-02-11T00:00:00Z,Hazelden Publishing
36706,The Oxford Dictionary of Quotations,Elizabeth Knowles,4.2,198601735,9780198601739,en-US,1536,37,2,1999-11-25T00:00:00Z,Oxford University Press  USA
36822,Doctor Tandy's First Guide to Life Extension and Transhumanity,Charles Tandy/RaÃ«l/William Faloon/R. Michael Perry/Robin Hanson/Nick Bostrom/Robert A. Freitas Jr./Christopher J. Phoenix/Avatar Polymorph/Jim Yount,4,1581126506,9781581126501,eng,292,3,0,2001-12-28T00:00:00Z,Universal Publishers
36853,Tyrannosaurus Wrecks (Stanley  #1),Laura Driscoll/Alisa Klayman-Grodsky/Eric     Weiner,5,786845031,9780786845033,eng,24,2,1,2003-02-01T00:00:00Z,Disney Press
37027,Hoodwinked,Quentin Carter,4.43,976234963,9780976234968,en-US,277,976,30,2005-09-01T00:00:00Z,Triple Crown Publications
37057,Love's Executioner  And Other Tales Of Psychotherapy,Irvin D. Yalom,4.21,140128468,9780140128468,eng,270,226,17,1995-01-31T00:00:00Z,Penguin Books
37058,The Brothers Karamazov,Fyodor Dostoyevsky/Thomas R. Beyer Jr./Simon Vance,4.32,1596440783,9781596440784,eng,16,3,1,2005-05-01T00:00:00Z,Hovel Audio
37063,The Gospel of Filth: A Bible of Decadence & Darkness,Gavin Baddeley/Dani Filth,4.45,9781903254,9781903254387,eng,544,114,6,2010-02-05T00:00:00Z,Fab Press
37066,Filth: Dirt  Disgust  and Modern Life,William A. Cohen,4.08,816643008,9780816643004,eng,360,11,0,2004-12-15T00:00:00Z,Univ Of Minnesota Press
37067,Pink Flamingos and Other Filth: Three Screenplays,John Waters,4.21,1560257016,9781560257011,eng,258,48,3,2005-04-07T00:00:00Z,Running Press
37087,A New History of Early English Drama,John D. Cox/David Scott Kastan/Stephen Greenblatt,4.05,231102437,9780231102438,eng,579,20,1,1997-08-15T00:00:00Z,Columbia University Press
37095,The Shell Seekers,Rosamunde Pilcher,4.15,051722285X,9780517222850,eng,530,84085,2230,2004-04-06T00:00:00Z,Gramercy Books
37186,The Miraculous Journey of Edward Tulane,Kate DiCamillo/Bagram Ibatoulline,4.37,763625892,9780763625894,eng,200,66426,8035,2006-02-14T00:00:00Z,Candlewick Press
37189,Mercy Watson Goes for a Ride,Kate DiCamillo/Chris Van Dusen,4.15,763623326,9780763623326,eng,72,4162,332,2006-05-09T00:00:00Z,Candlewick Press
37190,The Tale of Despereaux,Kate DiCamillo/Timothy Basil Ering,4.04,763625299,9780763625290,eng,267,142149,8457,2008-09-09T00:00:00Z,Candlewick Press
37191,Mercy Watson to the Rescue,Kate DiCamillo/Chris Van Dusen,4.05,763622702,9780763622701,eng,68,8987,831,2005-08-23T00:00:00Z,Candlewick Press
37195,Mercy Watson: Princess in Disguise,Kate DiCamillo/Chris Van Dusen,4.16,763630144,9780763630140,eng,70,2973,202,2007-07-10T00:00:00Z,Candlewick Press
37231,The Cambridge Companion to Plotinus,Lloyd P. Gerson,4.36,521476763,9780521476768,eng,480,21,2,1996-11-28T00:00:00Z,Cambridge University Press
37272,Balanchine: A Biography,Bernard Taper,4.31,520206398,9780520206397,eng,413,63,4,1996-11-08T00:00:00Z,University of California Press
37277,A Scandalous Life: The Biography of Jane Digby,Mary S. Lovell,4.02,1857024699,9781857024692,en-US,365,850,92,2003-06-02T00:00:00Z,Fourth Estate
37297,Eyes of Prey (Lucas Davenport  #3),John Sandford,4.18,425214435,9780425214435,eng,358,18802,519,2007-03-06T00:00:00Z,G.P. Putnam's Sons
37299,Sharpe's Prey (Sharpe  #5),Bernard Cornwell,4.05,60084537,9780060084530,eng,288,293,23,2012-10-23T00:00:00Z,Harper Paperbacks
37300,Broken Prey (Lucas Davenport  #16),John Sandford,4.18,425204308,9780425204306,eng,481,12808,453,2006-05-02T00:00:00Z,Berkley
37301,Rules of Prey (Lucas Davenport  #1),John Sandford,4.11,425205819,9780425205815,eng,479,62767,1738,2005-08-02T00:00:00Z,G.P. Putnam's Sons
37302,Certain Prey (Lucas Davenport  #10),John Sandford,4.22,743484193,9780743484190,eng,384,15377,416,2004-02-21T00:00:00Z,Simon & Schuster
37304,Winter Prey (Lucas Davenport  #5),John Sandford,4.26,425141233,9780425141236,eng,400,35806,503,1994-03-01T00:00:00Z,Berkley
37305,Destiny's Daughters,Gwynne Forster/Donna Hill/Parry A. Brown,4.2,758212380,9780758212382,eng,292,71,8,2006-01-31T00:00:00Z,Kensington
37328,The Consumer Society: Myths and Structures,Jean Baudrillard/Chris     Turner/George Ritzer,4.11,761956921,9780761956921,eng,224,698,28,1998-04-14T00:00:00Z,Sage Publications Ltd
37339,On a Wicked Dawn (Cynster  #9),Stephanie Laurens,4.06,60002050,9780060002053,eng,448,5708,133,2002-04-30T00:00:00Z,Avon
37340,The Wicked (Vampire Huntress  #8),L.A. Banks,4.41,312352360,9780312352363,en-US,389,1778,36,2000-09-05T00:00:00Z,St. Martins Press-3PL
37341,Wicked Sacrifice (Bound Hearts  #4-5),Lora Leigh,4.21,1419953966,9781419953965,eng,290,2128,27,2006-11-30T00:00:00Z,Elloras Cave
37377,On the Night You Were Born,Nancy Tillman,4.36,312346069,9780312346065,en-US,32,12837,505,2006-10-17T00:00:00Z,Feiwel & Friends
37405,Playing in the Dark: Whiteness and the Literary Imagination,Toni Morrison,4.24,674673778,9780674673779,eng,110,3738,241,1992-05-01T00:00:00Z,Harvard University Press
37417,Grasping God's Word: A Hands-On Approach to Reading  Interpreting  and Applying the Bible,J. Scott Duvall/J. Daniel Hays,4.17,310259665,9780310259664,en-US,462,811,68,2005-08-02T00:00:00Z,Zondervan Publishing Company
37420,The Short Stories of Ernest Hemingway,Ernest Hemingway,4.26,20518609,9780020518600,eng,499,113,12,1987-03-01T00:00:00Z,Scribner Classics
37424,Little Big Book for God's Children,Alice Wong/Lena Tabori,4.88,094180755X,9780941807555,en-US,352,8,0,2001-09-01T00:00:00Z,Welcome Books
37435,The Secret Life of Bees,Sue Monk Kidd,4.05,142001740,9780142001745,eng,302,1044725,26279,2003-01-28T00:00:00Z,Penguin Books
37438,Hokkaido Highway Blues: Hitchhiking Japan,Will Ferguson,4,1841952885,9781841952888,eng,344,2837,195,2003-06-05T00:00:00Z,Canongate Books
37444,The Martian Chronicles,Ray Bradbury/Ian  Miller,4.14,553011804,9780553011807,eng,259,46,2,2006-12-01T00:00:00Z,Bantam Books
37481,Discovering God's Will,Sinclair B. Ferguson,4.24,851513344,9780851513348,eng,126,92,17,1982-03-01T00:00:00Z,Banner of Truth
37516,Spinoza: A Life,Steven Nadler,4.1,521002931,9780521002936,eng,422,234,23,2001-04-23T00:00:00Z,Cambridge University Press
37525,Organizational Architecture: Designs for Changing Organizations,David A. Nadler/Robert B. Shaw/Marc S. Gerstein,4.62,1555424430,9781555424435,eng,304,2,0,1992-05-26T00:00:00Z,Jossey-Bass
37530,Erotism: Death and Sensuality,Georges Bataille/Mary Dalwood,4.11,872861902,9780872861909,eng,288,1818,55,2001-01-01T00:00:00Z,City Lights Publishers
37546,Persuasion,Jane Austen,4.14,812565886,9780812565881,eng,242,1532,61,1999-10-15T00:00:00Z,Tor Classics
37553,Sense and Sensibility,Jane Austen/Claire Lamont/James Kinsley,4.07,192804782,9780192804785,eng,327,6853,249,2004-04-29T00:00:00Z,Oxford University Press
37554,Sense and Sensibility,Jane Austen/Claire Lamont/Ros Ballaster,4.07,140434259,9780140434255,eng,346,528,39,1996-01-01T00:00:00Z,Penguin Classics
37558,Sense and Sensibility,Jane Austen/Laura Engel,4.07,159308336X,9781593083366,eng,312,1189,86,2004-10-21T00:00:00Z,Barnes & Noble
37560,Sense and Sensibility,Jane Austen/Laura Engel,4.07,1593080492,9781593080495,eng,336,655,67,2003-08-01T00:00:00Z,Barnes  Noble Classics
37561,One Flew Over the Cuckoo's Nest (SparkNotes Literature Guide),SparkNotes/Ken Kesey,4.13,1586633791,9781586633790,eng,72,4,0,2002-07-15T00:00:00Z,SparkNotes
37564,A Different Mirror: A History of Multicultural America,Ronald Takaki,4.13,316831115,9780316831116,en-US,508,3389,212,1994-06-01T00:00:00Z,Back Bay Books
37569,The Buddha in Your Mirror: Practical Buddhism and the Search for Self,Woody Hochswender/Greg Martin/Ted Morino,4.28,967469783,9780967469782,eng,230,732,72,2001-10-01T00:00:00Z,Middleway Press
37572,A Distant Mirror: The Calamitous 14th Century,Barbara W. Tuchman,4.08,345910907,9780345910905,eng,704,143,26,1987-07-12T00:00:00Z,Ballantine Books
37587,The Criminal Mastermind Collection  Bks 1-3 (Artemis Fowl  #1-3),Eoin Colfer,4.36,786848693,9780786848690,en-US,912,858,12,2005-09-27T00:00:00Z,Miramax
37594,The Eternity Code (Artemis Fowl  #3),Eoin Colfer,4.04,439573882,9780439573887,eng,309,221,13,2003-10-01T00:00:00Z,Scholastic Inc.
37598,The Eternity Code (Artemis Fowl  #3),Eoin Colfer,4.04,670913529,9780670913527,eng,329,187,6,2003-04-03T00:00:00Z,Penguin Group
37603,Forget Me Not: Photography and Remembrance,Geoffrey Batchen,4.22,156898619X,9781568986197,eng,128,56,8,2006-08-03T00:00:00Z,Princeton Architectural Press
37619,Warlock (Ancient Egypt  #3),Wilbur Smith,4.04,312980388,9780312980382,eng,642,11169,272,2002-09-16T00:00:00Z,St. Martin's Paperbacks
37623,Sea of Thunder: Four Commanders and the Last Great Naval Campaign 1941-1945,Evan Thomas,4.11,743252217,9780743252218,eng,415,2414,131,2006-11-07T00:00:00Z,Simon & Schuster
37624,Gift from the Sea,Anne Morrow Lindbergh,4.17,679406832,9780679406839,en-US,132,1372,187,1991-10-08T00:00:00Z,Pantheon Books
37630,The Good Housekeeping Illustrated Cookbook,Good Housekeeping/Zoe Coulson,4.37,878510370,9780878510375,eng,512,1160,35,1980-10-01T00:00:00Z,Hearst Communications
37646,Dancing On Air,Frances Oliver,4,1553100662,9781553100669,eng,157,10,1,2004-04-30T00:00:00Z,Ash-Tree Press
37651,Holding On to the Air,Suzanne Farrell/Toni Bentley,4.09,813025931,9780813025933,eng,352,524,40,2002-09-25T00:00:00Z,University Press of Florida
37656,The Turtle (The Lighthouse Family  #4),Cynthia Rylant/Preston McDaniels,4.07,689863128,9780689863127,eng,48,155,13,2006-02-01T00:00:00Z,Beach Lane Books
37684,The Lion  the Witch and the Wardrobe (Chronicles of Narnia  #1),Hiawyn Oram/C.S. Lewis/Tudor Humphries,4.25,60556501,9780060556501,eng,48,6307,64,2004-09-21T00:00:00Z,HarperCollins
37685,The Lion  the Witch and the Wardrobe (Chronicles of Narnia #2),C.S. Lewis/Pauline Baynes,4.21,60765488,9780060765484,eng,189,652,70,2005-10-25T00:00:00Z,HarperEntertainment
37690,The Lion  the Witch and the Wardrobe (Narnia),C.S. Lewis/Pauline Baynes,4.21,60845244,9780060845247,en-US,189,59,7,2005-10-04T00:00:00Z,HarperCollins Publishers
37698,Cliffsnotes on Eliot's Middlemarch,Brian Johnston/George Eliot/CliffsNotes,4.14,822008254,9780822008255,eng,109,7,2,1967-07-06T00:00:00Z,Cliffs Notes
37700,Alice's Adventures in Wonderland,Lewis Carroll/Richard  Kelly,4.02,155111223X,9781551112237,eng,356,73,8,2000-09-13T00:00:00Z,Broadview Press Inc
37707,Anne of the Island and Tales of Avonlea,L.M. Montgomery,4.3,051703705X,9780517037058,eng,573,417,5,1991-03-20T00:00:00Z,Gramercy
37716,A Christmas Carol and The Night Before Christmas,Charles Dickens/Clement C. Moore/Arthur Rackham,4.35,517229277,9780517229279,eng,156,91,15,2006-10-03T00:00:00Z,Gramercy Books
37726,The Annotated Charlotte's Web,E.B. White/Garth Williams/Peter F. Neumeyer,4.17,60882603,9780060882600,eng,320,43,2,2006-10-31T00:00:00Z,HarperCollins
37731,Just as Long as We're Together,Judy Blume,4.07,330398040,9780330398046,eng,202,9375,422,2001-04-09T00:00:00Z,Macmillan Children's Books
37737,Fudge-a-Mania (Fudge  #4),Judy Blume,4.01,425193829,9780425193822,eng,176,26588,538,2004-01-06T00:00:00Z,Berkley
37741,Tales of a Fourth Grade Nothing (Fudge  #1),Judy Blume,4.1,425193799,9780425193792,eng,144,122085,2156,2004-01-06T00:00:00Z,Berkley
37751,BFF*: Just As Long As We're Together / Here's to You  Rachel Robinson (*Best Friends Forever),Judy Blume,4.26,385734077,9780385734073,eng,512,479,64,2007-03-27T00:00:00Z,Delacorte Books for Young Readers
37807,Caesar's Commentaries: On the Gallic War & On the Civil War,Gaius Julius Caesar/James H. Ford/W.A. McDevitte,4.12,976072610,9780976072614,eng,340,424,31,2005-10-01T00:00:00Z,El Paso Norte Press
37811,The Assassination of Julius Caesar: A People's History of Ancient Rome,Michael Parenti,4.17,1565849426,9781565849426,eng,276,685,73,2004-08-30T00:00:00Z,The New Press
37813,Letters from the Earth: Uncensored Writings,Mark Twain/Bernard DeVoto/Henry Nash Smith,4.21,60518650,9780060518653,eng,321,6568,376,2004-02-17T00:00:00Z,Harper Perennial Modern Classics
37815,Mark Twain: Selected Works,Mark Twain,4.22,517053578,9780517053577,eng,690,41,1,1990-10-02T00:00:00Z,Gramercy
37817,The Blazing Center Study Guide: The Soul-Satisfying Supremacy of God in All Things,John Piper,4.3,1590526856,9781590526859,eng,112,20,0,2006-07-03T00:00:00Z,Multnomah
37837,The Illustrated Garden Book: A New Anthology,Robin Lane  Fox/Vita Sackville-West/Freda Titford/Ken Kirkwood,4.19,689118449,9780689118449,eng,192,1,1,1986-10-01T00:00:00Z,Atheneum Books
37854,Marilyn Manson: The Lonely Watchman,Richard D. Nelson,4,1597818704,9781597818704,eng,224,3,0,2006-02-18T00:00:00Z,Xulon Press
37857,Philosophical Papers: Volume 1  Human Agency and Language,Charles Taylor,4.35,521317509,9780521317504,eng,304,52,1,1985-03-28T00:00:00Z,Cambridge University Press
37858,Sources of the Self: The Making of the Modern Identity,Charles Taylor,4.2,674824261,9780674824263,eng,624,1355,54,1992-03-01T00:00:00Z,Harvard University Press
37869,Built To Last: Building America's Amazing Bridges  Dams  Tunnels  and Skyscrapers (Built to Last),George Sullivan,4.12,439517370,9780439517379,eng,128,24,6,2005-10-01T00:00:00Z,Scholastic Nonfiction
37905,Dr. Seuss (First Biographies),Cheryl Carlson,4.33,736850910,9780736850919,eng,24,14,1,2005-01-01T00:00:00Z,Capstone Press
