bookID,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher
33917,The Namesake,Jhumpa Lahiri,3.99,618485228,9780618485222,eng,291,213178,10160,2004-09-01T00:00:00Z,Mariner Books
33953,Persuasive Communication,James B. Stiff/Paul A. Mongeau,3.31,1572307021,9781572307025,en-US,351,4,0,2002-10-18T00:00:00Z,The Guilford Press
33956,The Spook's Apprentice (The Last Apprentice / Wardstone Chronicles  #1),Joseph Delaney,3.99,99456451,9780099456452,eng,325,2956,242,2005-06-30T00:00:00Z,Red Fox
33957,Spooks: The Haunting of America: The Private Use of Secret Agents,Jim Hougan,4.12,688033555,9780688033552,eng,478,24,1,1978-08-01T00:00:00Z,William Morrow & Company
34191,John Adams,John Patrick Diggins/Arthur M. Schlesinger Jr.,3.88,805069372,9780805069372,eng,224,383,47,2003-06-11T00:00:00Z,Times Books
34251,The Girl in the Glass,Jeffrey Ford,3.72,60936193,9780060936198,eng,304,785,126,2005-08-16T00:00:00Z,William Morrow Paperbacks
34268,Peter Pan,J.M. Barrie/Michael Hague,4.08,805072454,9780805072457,eng,176,213538,5609,2003-10-01T00:00:00Z,Henry Holt and Co.
34318,Harry Potter and the Sorcerer's Stone (Harry Potter  #1),J.K. Rowling/Mary GrandPrÃ©,4.47,786222727,9780786222728,eng,424,147,13,1999-11-12T00:00:00Z,Thorndike Press Large Print
34420,Wither (Wendy Ward  #1),J.G. Passarella,3.71,671024817,9780671024819,eng,438,545,40,2000-03-01T00:00:00Z,Pocket Books
34449,The Makioka Sisters,Jun'ichirÅ Tanizaki/Edward G. Seidensticker,4.03,679761640,9780679761648,eng,530,4596,441,1995-09-26T00:00:00Z,Vintage
34460,Quicksand,Jun'ichirÅ Tanizaki/Howard Hibbett,3.65,679760229,9780679760221,eng,224,1060,90,1995-06-24T00:00:00Z,Vintage
34462,Naomi,Jun'ichirÅ Tanizaki/Anthony H. Chambers,3.69,375724745,9780375724749,en-GB,237,3825,272,2001-04-10T00:00:00Z,Vintage
34463,Seven Japanese Tales,Jun'ichirÅ Tanizaki/Howard Hibbett,3.85,679761071,9780679761075,eng,298,1291,86,1996-10-01T00:00:00Z,Vintage
34468,A Cat  a Man  and Two Women,Jun'ichirÅ Tanizaki/Paul McCarthy,3.8,4770016050,9784770016058,eng,164,972,74,1992-04-01T00:00:00Z,Kodansha
34472,The Reed Cutter & Captain Shigemoto's Mother,Jun'ichirÅ Tanizaki/Anthony H. Chambers,3.67,679757910,9780679757917,eng,180,137,14,1995-06-24T00:00:00Z,Vintage
34473,In Praise of Shadows,Jun'ichirÅ Tanizaki/Edward G. Seidensticker/Thomas J. Harper/Charles Moore,4.09,918172020,9780918172020,eng,56,6674,480,1977-12-01T00:00:00Z,Leete's Island Books
34637,Nobody Loves a Centurion (SPQR  #6),John Maddox Roberts,4.14,312320191,9780312320195,eng,288,641,25,2003-10-10T00:00:00Z,St. Martin's Griffin
34658,Shattered Sword: The Untold Story of the Battle of Midway,Jonathan Parshall/Anthony Tully,4.42,1574889230,9781574889239,eng,612,1876,161,2005-11-01T00:00:00Z,Potomac Books
34768,Trevayne,Jonathan Ryder/Robert Ludlum,3.62,044019069X,9780440190691,en-GB,469,9,0,1986-06-01T00:00:00Z,Dell
34866,Night of the Fox (Dougal Munro and Jack Carter #1),Jack Higgins,3.92,671728202,9780671728205,eng,352,4908,89,2008-01-25T00:00:00Z,Pocket Books
34908,Here  There Be Dragons (Chronicles of the Imaginarium Geographica  #1),James A. Owen,3.86,1416912274,9781416912279,en-US,326,10103,917,2006-09-26T00:00:00Z,Simon & Schuster Books for Young Readers
35046,JLA  Vol. 14: Trial by Fire,Joe Kelly/Doug Mahnke/Tom Nguyen,3.67,140120242X,9781401202422,en-GB,144,192,12,2004-10-01T00:00:00Z,DC Comics
35088,SeinLanguage,Jerry Seinfeld,3.63,553096060,9780553096064,eng,180,371,44,1993-09-01T00:00:00Z,Bantam
35100,Battle Cry of Freedom,James M. McPherson,4.35,019516895X,9780195168952,eng,867,23112,992,2003-12-11T00:00:00Z,Oxford University Press  USA
35273,Groucho  Harpo  Chico  and Sometimes Zeppo: A History of the Marx Brothers and a Satire on the Rest of the World,Joe Adamson,4.07,671470728,9780671470722,eng,464,9,1,1983-01-01T00:00:00Z,Simon & Schuster
35324,Incident at Exeter,John G. Fuller,3.56,425039293,9780425039298,en-US,221,51,7,1978-04-15T00:00:00Z,Berkley Books (NY)
35365,Remember When (Foster Saga  #1),Judith McNaught,3.95,1416530746,9781416530749,eng,418,10632,252,2006-04-25T00:00:00Z,Pocket Books
35400,Star Wars: The Complete Visual Dictionary,James Luceno/David West Reynolds/Ryder Windham,4.33,756622387,9780756622381,eng,272,1094,40,2006-09-25T00:00:00Z,DK Children
35404,Star Wars Complete Locations,James Luceno/Kerrie Dougherty/Simon Beecroft/Kristin Lund/Hans Jenssen/Richard Chasemore,4.31,756614198,9780756614195,eng,175,141,9,2005-12-31T00:00:00Z,DK Publishing (Dorling Kindersley)
35415,Creating the Worlds of Star Wars: 365 Days,John Knoll/J.W. Rinzler,4.13,810959364,9780810959361,eng,744,87,10,2005-10-01T00:00:00Z,Harry N. Abrams
35417,Star Wars: Clone Wars  Volume 1: The Defense of Kamino and Other Tales,John Ostrander/W. Haden Blackman,3.85,1569719624,9781569719626,eng,128,911,38,2003-09-15T00:00:00Z,Dark Horse Books
35419,The Making of Star Wars (Star Wars:  The Making of  #1),J.W. Rinzler/Peter  Jackson,4.53,345494768,9780345494764,eng,362,1198,95,2007-04-24T00:00:00Z,Del Rey
35427,Star Wars: Knights of the Old Republic  Vol. 1: Commencement (Star Wars: Knights of the Old Republic  #1),John Jackson Miller/Travis Charest/Michael Atiyeh/Brian Ching/Travel Foreman,4.07,1593076401,9781593076405,eng,152,1791,100,2006-12-05T00:00:00Z,Dark Horse Comics
35431,Star Wars: Clone Wars  Volume 9: Endgame,John Ostrander/Welles Hartley/Jan Duursema,4.11,1593075537,9781593075538,eng,144,422,25,2006-08-08T00:00:00Z,Dark Horse Books
35440,Star Wars: Clone Wars  Volume 6: On the Fields of Battle,John Ostrander/Jan Duursema,4.04,1593073526,9781593073527,eng,168,487,18,2005-08-02T00:00:00Z,Dark Horse Books
35441,Star Wars: Clone Wars  Volume 8: The Last Siege  the Final Truth,John Ostrander/Jan Duursema/Dan Parsons,4.1,1593074824,9781593074821,eng,144,424,20,2006-04-11T00:00:00Z,Dark Horse Books
35450,Star Wars: Episode III - Revenge of the Sith: The Visual Dictionary,James Luceno/John Goodson/Robert E. Barnes,4.16,756611288,9780756611286,eng,64,748,18,2005-04-02T00:00:00Z,DK Children
35488,Cash,Johnny Cash/Patrick   Carr,4.07,60727535,9780060727536,eng,310,17107,566,2003-10-07T00:00:00Z,HarperOne
35514,Myths of Light: Eastern Metaphors of the Eternal (Collected Work),Joseph Campbell/David Kudler,4.43,1577314034,9781577314035,eng,224,345,17,2003-05-16T00:00:00Z,New World Library
35515,The Inner Reaches of Outer Space: Metaphor as Myth and as Religion (Collected Worksl),Joseph Campbell,4.22,1577312090,9781577312093,en-GB,160,971,49,2002-01-09T00:00:00Z,New World Library
35519,The Power of Myth,Joseph Campbell/Bill Moyers,4.29,385418868,9780385418867,eng,320,38720,1451,1988-06-01T00:00:00Z,Anchor
35729,Lover Eternal (Black Dagger Brotherhood  #2),J.R. Ward,4.35,451218043,9780451218049,eng,464,155348,5325,2006-03-07T00:00:00Z,Signet
35735,The Silmarillion  Volume 3,J.R.R. Tolkien/Martin Shaw,4.19,553525026,9780553525021,eng,0,60,4,1998-09-01T00:00:00Z,Random House Audio
35903,Sgt. Rock: The Prophecy,Joe Kubert,3.47,1401212484,9781401212483,en-US,144,76,11,2007-04-07T00:00:00Z,DC Comics
36060,Because the Night (Lloyd Hopkins  #2),James Ellroy,3.48,1400095298,9781400095292,eng,288,1085,42,2005-10-18T00:00:00Z,Vintage
36062,Crime Wave: Reportage and Fiction from the Underside of L.A.,James Ellroy/Art Cooper,3.59,037570471X,9780375704710,en-US,288,1752,50,1999-01-26T00:00:00Z,Vintage Crime/Black Lizard
36063,Suicide Hill (Lloyd Hopkins  #3),James Ellroy,3.53,1400095301,9781400095308,eng,288,1004,39,2006-08-08T00:00:00Z,Vintage
36064,American Tabloid (Underworld USA #1),James Ellroy,4.21,037572737X,9780375727375,eng,592,11787,639,2001-04-24T00:00:00Z,Vintage/Random House (NY)
36203,Sweet Rosie O'Grady,Joan Jonker,4.48,747253749,9780747253747,eng,416,128,8,1997-03-13T00:00:00Z,Headline
36216,Fergus and the Night-Demon,Jim  Murphy/John Manders,3.69,618339558,9780618339556,en-US,32,81,18,2006-09-18T00:00:00Z,Clarion Books
36266,Magical Creatures (Easy To Read! Easy To Draw!),Joan Holub/Dana Regan,3,843104368,9780843104363,eng,48,1,0,2003-10-27T00:00:00Z,Price Stern Sloan
36268,The Pizza That We Made,Joan Holub/Lynne Avril Cravath,3.54,142300195,9780142300190,en-US,32,60,12,2001-09-10T00:00:00Z,Penguin Young Readers
36505,Evermore,James Robert Smith/Stephen Mark Rainey/Joel Lane/Gary Fry/John Morressy/Kealan Patrick Burke/Manly Wade Wellman/Fred Chappell/Charlee Jacob/F. Gwynplaine MacIntyre/Steve Rasnic Tem/Thomas F. Monteleone/Rick Hautala/Melanie Tem/Trey R. Baker/Ken Goldman/Vincent Starrett/Tom Piccirilli,3.31,870541854,9780870541858,eng,237,16,3,2006-10-01T00:00:00Z,Arkham House Publishers
36598,Bound for Oregon,Jean Van Leeuwen/James Watling/R.W. Alley,3.8,140383190,9780140383195,eng,176,862,92,1996-11-01T00:00:00Z,Puffin Books
36606,Oliver and Albert  Friends Forever (Easy-to-Read  Puffin),Jean Van Leeuwen/Ann Schweninger,3.61,142300845,9780142300848,eng,48,23,2,2002-03-18T00:00:00Z,Puffin
36636,Midnight Is a Place,Joan Aiken,3.92,618196250,9780618196258,en-US,304,857,61,2002-10-28T00:00:00Z,HMH Books for Young Readers
36637,Black Hearts in Battersea (The Wolves Chronicles  #2),Joan Aiken/Edward Gorey,4.13,395971284,9780395971284,en-US,240,3626,145,1999-10-25T00:00:00Z,HMH Books for Young Readers
36639,A Small Pinch of Weather,Joan Aiken,4.26,6754899,9780006754893,eng,239,122,11,2000-01-01T00:00:00Z,HarperCollins Publishers
36641,The Cuckoo Tree (The Wolves Chronicles  #6),Joan Aiken,4.04,618070230,9780618070237,eng,304,878,44,2000-09-25T00:00:00Z,HMH Books for Young Readers
36644,Nightbirds on Nantucket (The Wolves Chronicles  #3),Joan Aiken,4.13,395971853,9780395971857,eng,218,1946,96,1999-10-25T00:00:00Z,HMH Books for Young Readers
36666,Save the Date: A Spirituality of Dating  Love  Dinner  and the Divine,Jason King,3.6,824521234,9780824521233,eng,191,5,1,2003-09-01T00:00:00Z,Crossroad Publishing Company
36904,Warren G. Harding (The American Presidents  #29),John W. Dean/Arthur M. Schlesinger Jr.,3.73,805069569,9780805069563,eng,202,764,82,2004-01-07T00:00:00Z,Times Books
37060,Old Filth (Old Filth  #1),Jane Gardam,3.93,1933372133,9781933372136,eng,290,10337,1619,2006-06-01T00:00:00Z,Europa Editions
37067,Pink Flamingos and Other Filth: Three Screenplays,John Waters,4.21,1560257016,9781560257011,eng,258,48,3,2005-04-07T00:00:00Z,Running Press
37087,A New History of Early English Drama,John D. Cox/David Scott Kastan/Stephen Greenblatt,4.05,231102437,9780231102438,eng,579,20,1,1997-08-15T00:00:00Z,Columbia University Press
37119,Undertaker of the Mind: John Monro and Mad-Doctoring in Eighteenth-Century England,Jonathan  Andrews/Andrew Scull,3.42,520231511,9780520231511,eng,386,12,1,2001-11-27T00:00:00Z,University of California Press
37139,The Admirable Crichton,J.M. Barrie,3.72,1406955817,9781406955811,eng,88,304,36,2006-11-03T00:00:00Z,Hard Press
37169,The Delta Star,Joseph Wambaugh,3.66,553273868,9780553273861,eng,291,592,20,1984-01-01T00:00:00Z,Bantam
37170,Finnegan's Week,Joseph Wambaugh,3.63,553763245,9780553763249,eng,352,561,42,1995-08-01T00:00:00Z,Bantam
37297,Eyes of Prey (Lucas Davenport  #3),John Sandford,4.18,425214435,9780425214435,eng,358,18802,519,2007-03-06T00:00:00Z,G.P. Putnam's Sons
37300,Broken Prey (Lucas Davenport  #16),John Sandford,4.18,425204308,9780425204306,eng,481,12808,453,2006-05-02T00:00:00Z,Berkley
37301,Rules of Prey (Lucas Davenport  #1),John Sandford,4.11,425205819,9780425205815,eng,479,62767,1738,2005-08-02T00:00:00Z,G.P. Putnam's Sons
37302,Certain Prey (Lucas Davenport  #10),John Sandford,4.22,743484193,9780743484190,eng,384,15377,416,2004-02-21T00:00:00Z,Simon & Schuster
37304,Winter Prey (Lucas Davenport  #5),John Sandford,4.26,425141233,9780425141236,eng,400,35806,503,1994-03-01T00:00:00Z,Berkley
37326,Fragments,Jean Baudrillard/Emily Agar,3.8,1844675734,9781844675739,eng,148,127,11,2007-01-17T00:00:00Z,Verso
37328,The Consumer Society: Myths and Structures,Jean Baudrillard/Chris     Turner/George Ritzer,4.11,761956921,9780761956921,eng,224,698,28,1998-04-14T00:00:00Z,Sage Publications Ltd
37329,The Vital Illusion,Jean Baudrillard/Julia Witwer,3.84,231121008,9780231121002,eng,96,117,7,2000-11-22T00:00:00Z,Columbia University Press
37417,Grasping God's Word: A Hands-On Approach to Reading  Interpreting  and Applying the Bible,J. Scott Duvall/J. Daniel Hays,4.17,310259665,9780310259664,en-US,462,811,68,2005-08-02T00:00:00Z,Zondervan Publishing Company
37467,Classroom Interactions as Cross-Cultural Encounters: Native Speakers in EFL Lessons,Jasmine C.M. Luk/Angel M.Y. Lin,0,805850848,9780805850840,eng,241,0,0,2006-08-05T00:00:00Z,Routledge
37471,Them: Adventures with Extremists,Jon Ronson,3.95,330375466,9780330375467,eng,328,1103,96,2002-02-08T00:00:00Z,Pan Macmillan Ltd. (London)
37546,Persuasion,Jane Austen,4.14,812565886,9780812565881,eng,242,1532,61,1999-10-15T00:00:00Z,Tor Classics
37553,Sense and Sensibility,Jane Austen/Claire Lamont/James Kinsley,4.07,192804782,9780192804785,eng,327,6853,249,2004-04-29T00:00:00Z,Oxford University Press
37554,Sense and Sensibility,Jane Austen/Claire Lamont/Ros Ballaster,4.07,140434259,9780140434255,eng,346,528,39,1996-01-01T00:00:00Z,Penguin Classics
37558,Sense and Sensibility,Jane Austen/Laura Engel,4.07,159308336X,9781593083366,eng,312,1189,86,2004-10-21T00:00:00Z,Barnes & Noble
37560,Sense and Sensibility,Jane Austen/Laura Engel,4.07,1593080492,9781593080495,eng,336,655,67,2003-08-01T00:00:00Z,Barnes  Noble Classics
37585,The Lemon Table,Julian Barnes,3.68,1400076501,9781400076505,eng,241,2043,167,2005-04-05T00:00:00Z,Vintage
37673,The Call of the Wild,Jack London/Wendell Minor,3.86,068981836X,9780689818363,eng,128,188,16,1999-10-01T00:00:00Z,Aladdin
37674,The Call of the Wild,Jack London/Gary Paulsen,3.86,689856741,9780689856747,eng,139,2210,157,2003-02-01T00:00:00Z,Aladdin
37675,The Call of the Wild and Three Other Klondike Stories,Jack London/Roger Dressler,3.81,1587887738,9781587887734,eng,5,33,1,2001-09-01T00:00:00Z,Brilliance Audio
37678,The Call of the Wild and Selected Stories: 100th Anniversary Ed.,Jack London/Alex Kershaw,3.82,451527038,9780451527035,eng,192,54,12,1998-11-01T00:00:00Z,Signet Classics
37731,Just as Long as We're Together,Judy Blume,4.07,330398040,9780330398046,eng,202,9375,422,2001-04-09T00:00:00Z,Macmillan Children's Books
37734,Wifey / Smart Women,Judy Blume,3.68,743437578,9780743437578,eng,560,376,20,2001-10-02T00:00:00Z,Pocket Books
37736,Forever...,Judy Blume,3.62,689849737,9780689849732,eng,199,239,51,2002-12-01T00:00:00Z,Atheneum/Richard Jackson Books
37737,Fudge-a-Mania (Fudge  #4),Judy Blume,4.01,425193829,9780425193822,eng,176,26588,538,2004-01-06T00:00:00Z,Berkley
37741,Tales of a Fourth Grade Nothing (Fudge  #1),Judy Blume,4.1,425193799,9780425193792,eng,144,122085,2156,2004-01-06T00:00:00Z,Berkley
37743,Forever . . .,Judy Blume,3.62,033039780X,9780330397803,eng,178,45863,2952,2005-06-03T00:00:00Z,Pan Childrens
37744,Wifey,Judy Blume,3.36,425206548,9780425206546,eng,304,11056,750,2005-09-06T00:00:00Z,Berkley
37750,Everything I Needed to Know about Being a Girl I Learned from Judy Blume,Jennifer O'Connell/Meg Cabot/Megan McCafferty/Melissa Senate/Diana Peterfreund/Stephanie Lessing/Laura Ruby/Erica Orloff/Stacey Ballis/Julie Kenner/Kristin Harmel/Jennifer Coburn/Elise Juska/Kyra Davis/Beth Kendrick/Berta Platas/Lynda Curnyn/Kayla Perrin/Cara Lockwood/Alison Pace/Megan Crane/Lara Deloza/Laura Caldwell/Shanna Swendson,3.47,1416531041,9781416531043,eng,275,1750,323,2007-06-05T00:00:00Z,Pocket Books
37751,BFF*: Just As Long As We're Together / Here's to You  Rachel Robinson (*Best Friends Forever),Judy Blume,4.26,385734077,9780385734073,eng,512,479,64,2007-03-27T00:00:00Z,Delacorte Books for Young Readers
37817,The Blazing Center Study Guide: The Soul-Satisfying Supremacy of God in All Things,John Piper,4.3,1590526856,9781590526859,eng,112,20,0,2006-07-03T00:00:00Z,Multnomah
37826,The Wit &  Wisdom of Winston Churchill,James C. Humes/Richard M. Nixon,3.98,60925779,9780060925772,eng,256,181,15,2007-12-26T00:00:00Z,Harper Perennial
37828,Winston Churchill,John Keegan,3.83,670030791,9780670030798,en-GB,196,821,91,2002-10-14T00:00:00Z,Viking Books
37996,Police Brutality: An Anthology,Jill Nelson/Robin D.G. Kelley/Richard Austin/Flores Alexander Forbes/Ron Daniels/Frank Moss/Derrick A. Bell/Claude Andrew Clegg III/Katheryn K. Russell/Patricia J. Williams/Stanley Crouch/Ishmael Reed/Arthur Doye,3.8,393321630,9780393321630,eng,320,47,6,2001-05-17T00:00:00Z,W. W. Norton  Company
37998,Reluctant Burglar (To Catch a Thief #1),Jill Elizabeth Nelson,3.67,1590526864,9781590526866,en-US,345,177,27,2006-08-15T00:00:00Z,Multnomah Books
38044,ShÅgun (Asian Saga  #1),James Clavell,4.39,340766166,9780340766163,eng,1152,4902,299,1999-12-02T00:00:00Z,Hodder & Stoughton
38288,The Leatherstocking Tales  Vol. 2: The Pathfinder / The Deerslayer,James Fenimore Cooper/Blake Nevius,3.98,940450216,9780940450219,eng,1051,130,12,1985-07-01T00:00:00Z,Library of America
38296,The Last of the Mohicans (The Leatherstocking Tales #2),James Fenimore Cooper,3.7,553213296,9780553213294,eng,410,75121,1797,1982-06-01T00:00:00Z,Bantam Classics
38457,Just Above My Head,James Baldwin,4.38,385334567,9780385334563,eng,584,1485,159,2000-06-13T00:00:00Z,Delta
38458,Nobody Knows My Name,James Baldwin,4.35,679744738,9780679744733,eng,242,2218,146,1992-12-01T00:00:00Z,Vintage
38461,Tell Me How Long the Train's Been Gone,James Baldwin,4.26,375701893,9780375701894,eng,496,2162,144,1998-02-17T00:00:00Z,Vintage
38463,If Beale Street Could Talk,James Baldwin,4.23,307275930,9780307275936,eng,197,19731,2158,2006-10-10T00:00:00Z,Vintage
38469,Going to Meet the Man,James Baldwin,4.35,679761799,9780679761792,eng,249,4022,309,1995-04-25T00:00:00Z,Vintage Books a division of Random House
38471,The Amen Corner,James Baldwin,3.9,375701885,9780375701887,eng,112,467,32,1998-02-17T00:00:00Z,Vintage
38473,Blues for Mister Charlie,James Baldwin,4.13,679761780,9780679761785,eng,144,1202,80,1995-04-25T00:00:00Z,Vintage
38551,The Pursuit of History,John Tosh/Sean Lang,3.46,1405823518,9781405823517,en-US,357,374,17,2006-02-01T00:00:00Z,Longman Publishing Group
38609,Don't Wait for Your Ship to Come In... Swim Out to Meet It!: Bite-Sized Inspirations to Help You Achieve Your Dreams,John Mason,3.22,1562920588,9781562920586,eng,160,9,2,1994-12-01T00:00:00Z,Honor Books
38673,Peter Pan in Kensington Gardens / Peter and Wendy,J.M. Barrie/Peter Hollindale,4.06,192839292,9780192839299,eng,288,4206,102,1999-10-28T00:00:00Z,Oxford University Press
38677,Peter Pan And Wendy,J.M. Barrie/Ken Geist,4.08,439672570,9780439672573,eng,224,141,23,2004-10-01T00:00:00Z,Orchard Books
38678,Peter Pan,J.M. Barrie/Tim Curry,4.08,743564529,9780743564526,eng,5,46,7,2006-10-05T00:00:00Z,Simon  Schuster Audio
38735,James Herriot's Treasury for Children: Warm and Joyful Tales by the Author of All Creatures Great and Small,James Herriot/Ruth Brown/Peter Barrett,4.45,312085125,9780312085124,eng,260,10128,245,1992-09-01T00:00:00Z,St. Martin's Press
38736,James Herriot's Dog Stories,James Herriot/Victor G. Ambrus,4.4,312364520,9780312364526,eng,464,5692,214,2006-11-14T00:00:00Z,St. Martin's Griffin
38737,The Real James Herriot: A Memoir of My Father,Jim Wight,4.2,345434900,9780345434906,en-US,371,4247,153,2001-05-01T00:00:00Z,Ballantine Books
38739,The Lord God Made Them All,James Herriot,4.42,312966202,9780312966201,eng,373,12580,197,1998-09-15T00:00:00Z,St. Martin's Paperbacks
38786,Juan Rulfo's Mexico,Juan Rulfo/Carlos Fuentes/Margo Glantz/Jorge Alberto Lozoya/Eduardo Rivero/VÃ­ctor JimÃ©nez/E. Billeter,4.47,158834097X,9781588340979,eng,223,41,3,2002-08-17T00:00:00Z,Smithsonian Books
38787,Pedro PÃ¡ramo,Juan Rulfo/Margaret Sayers Peden/Susan Sontag,4.05,802133908,9780802133908,eng,128,28102,1511,1994-03-10T00:00:00Z,Grove Press
38788,The Burning Plain and Other Stories,Juan Rulfo/Kermit Oliver/George D. Schade,4.19,292701322,9780292701328,en-US,191,337,45,1971-01-01T00:00:00Z,University of Texas Press
38827,1599: A Year in the Life of William Shakespeare,James Shapiro,4.09,571214800,9780571214808,eng,429,34,6,2005-09-01T00:00:00Z,Faber & Faber
38905,Follow Your Heart's Vegetarian Soup Cookbook,Janice Cook Migliaccio,3.47,880071311,9780880071314,eng,127,15,1,1983-12-31T00:00:00Z,Woodbridge Press Publishing Company
38911,Your Best Friend's Boyfriend (Follow Your Heart  #1),J.E. Bright,3.34,439791405,9780439791403,eng,240,49,5,2006-01-01T00:00:00Z,Scholastic Paperbacks
38924,Dirty Little Secrets (Marisela Morales/Dirty #1),Julie Leto,3.58,1416501622,9781416501626,eng,352,444,51,2005-05-31T00:00:00Z,Gallery Books
38925,Dirty Little Secrets,Joy King,4.15,031235407X,9780312354077,eng,256,304,31,2006-05-30T00:00:00Z,St. Martin's Griffin
38970,Thorn in Her Side (The Princess School  #7),Jane B. Mason/Sarah Hines Stephens,3.88,439798736,9780439798730,eng,144,214,8,2006-01-01T00:00:00Z,Scholastic Paperbacks
38986,Let Down Your Hair,Jane B. Mason/Sarah Hines Stephens,3.83,043962939X,9780439629393,eng,144,450,12,2004-12-01T00:00:00Z,Scholastic Paperbacks
39022,Saint Ignatius Loyola: The Pilgrim Years 1491-1538,James Brodrick,4.09,898706831,9780898706833,eng,350,11,1,1998-11-01T00:00:00Z,Ignatius Press
39177,You're Born an Original  Don't Die a Copy!,John Mason,4.06,884193551,9780884193555,eng,120,178,24,1993-12-01T00:00:00Z,Insight International
39180,Orin Aoraiosaa: Songs for Selected Heads,John    Mason,4.39,1881244067,9781881244066,eng,450,39,3,1997-01-01T00:00:00Z,Yoruba Theological Archministry
39242,The Milagro Beanfield War,John     Nichols,4.1,805063749,9780805063745,eng,456,9120,395,2000-02-15T00:00:00Z,Holt McDougal
39245,The Magic Journey,John     Nichols,3.91,805063390,9780805063394,eng,528,449,28,2000-02-15T00:00:00Z,Holt Paperbacks
39360,Steamed (A Gourmet Girl Mystery  #1),Jessica Conant-Park/Susan Conant,3.45,425210383,9780425210383,eng,320,956,93,2007-02-06T00:00:00Z,Berkley
39382,Corvette,Jerry Burton,4.83,883631210,9780883631218,eng,320,6,1,2006-10-01T00:00:00Z,Universe Publishing(NY)
39418,Standard Catalog of Smith & Wesson,Jim Supica/Richard Nahas,4.44,089689293X,9780896892934,en-US,432,38,1,2007-01-01T00:00:00Z,Gun Digest Books
39518,Gilda Joyce: Psychic Investigator (Gilda Joyce  #1),Jennifer Allison,3.89,142406988,9780142406984,eng,336,5227,400,2006-11-23T00:00:00Z,Puffin Books
39526,Boeing Versus Airbus: The Inside Story of the Greatest International Competition in Business,John Newhouse,3.63,1400043360,9781400043361,eng,254,247,28,2007-01-16T00:00:00Z,Alfred A. Knopf
39535,Fabulous Small Jews,Joseph Epstein,3.9,618446583,9780618446582,en-US,352,192,29,2004-07-06T00:00:00Z,Mariner Books
39580,The American Campaign: U.S. Presidential Campaigns and the National Vote,James E. Campbell,5,089096940X,9780890969403,eng,314,0,0,2000-05-01T00:00:00Z,Texas A&M University Press
39582,The Anglo-Saxons,James Campbell/Eric John/Patrick Wormald,4.04,140143955,9780140143959,eng,272,550,28,1991-03-28T00:00:00Z,Penguin
39585,The Final Frontiersman: Heimo Korth and His Family  Alone in Alaska's Arctic Wilderness,James   Campbell,4.21,074345314X,9780743453141,en-US,320,1179,141,2005-09-13T00:00:00Z,Atria Books
39747,The Empire of Ice Cream,Jeffrey Ford/Jonathan Carroll,4.03,1930846398,9781930846395,eng,320,426,37,2006-04-01T00:00:00Z,Golden Gryphon Press
39748,The Fantasy Writer's Assistant and Other Stories,Jeffrey Ford,4.09,193084610X,9781930846104,eng,247,207,23,2002-08-01T00:00:00Z,Golden Gryphon Press
40005,Hannibal's Children,John Maddox Roberts,3.68,441010385,9780441010387,eng,359,204,18,2003-03-25T00:00:00Z,Berkley Publishing Group
40007,Hannibal Crosses the Alps: The Invasion of Italy & the Second Punic War,John Prevas,3.83,306810700,9780306810701,en-US,256,91,11,2001-09-17T00:00:00Z,Da Capo Press
40030,My Movie Business,John Irving,3.34,552998680,9780552998680,eng,158,27,2,2000-10-05T00:00:00Z,Black Swan
40033,John Hammond on Record: An Autobiography,John   Hammond/Irving Townsend,4.06,140057056,9780140057058,eng,432,27,2,1981-02-26T00:00:00Z,Penguin Books
40146,Dear Genius...: A Memoir of My Life with Truman Capote,Jack Dunphy,3.33,70183171,9780070183179,eng,275,36,6,1987-12-01T00:00:00Z,McGraw-Hill Companies
40199,How to Breathe Underwater,Julie Orringer,3.96,014101508X,9780141015088,eng,222,194,34,2005-04-07T00:00:00Z,Penguin
40214,Kushiel's Scion (Imriel's Trilogy  #1),Jacqueline Carey,4.2,044650002X,9780446500029,en-US,753,454,37,2006-06-12T00:00:00Z,Warner Books (NY)
40217,Kushiel's Justice (Imriel's Trilogy  #2),Jacqueline Carey,4.25,446500038,9780446500036,eng,703,15897,381,2007-06-14T00:00:00Z,Roc
40220,Godslayer (The Sundering  #2),Jacqueline Carey,3.7,076535098X,9780765350985,en-US,404,2868,127,2006-06-27T00:00:00Z,Tor Books
40223,Kushiel's Avatar (PhÃ¨dre's Trilogy  #3),Jacqueline Carey,4.36,1405034149,9781405034142,eng,702,29409,689,2004-09-17T00:00:00Z,Tor
40226,Angels: Celestial Spirits in Legend & Art,Jacqueline Carey,4,1567996035,9781567996036,en-US,128,42,3,1997-11-01T00:00:00Z,MetroBooks (NY)
40259,World Atlas of Great Apes and their Conservation,Julian Caldecott/Lera Miles,4.5,520246330,9780520246331,en-GB,456,10,2,2005-11-01T00:00:00Z,University of California Press
40295,This Is the Way the World Ends,James K. Morrow,3.75,156002086,9780156002080,eng,319,1312,81,1995-04-24T00:00:00Z,Harcourt Brace & company
40312,The Rocky Road to Romance (Elsie Hawkins #4),Janet Evanovich,3.67,60598891,9780060598891,eng,249,9669,315,2011-11-29T00:00:00Z,Harper
